,dates,Class M,Class S,Class I,Class P,Policy Passed,Conflict Indicator
4700,2019,1,0,0,0,0,1
4701,2006,1,0,0,0,0,0
4702,2010,1,0,0,0,1,1
4703,2019,1,0,0,0,0,1
4704,2003,1,0,0,0,1,0
4705,1994,1,0,0,0,0,1
4706,2006,1,0,0,0,0,1
4707,2013,1,0,0,0,0,1
4708,2010,1,0,0,0,0,1
4709,2005,1,0,0,0,0,0
4710,2015,1,0,0,0,0,1
4711,2019,1,0,0,0,0,1
4712,2005,1,0,0,0,1,0
4713,2014,1,0,0,0,0,1
4714,2019,1,0,0,0,0,1
4715,2000,1,0,0,0,1,0
4716,2016,1,0,0,0,0,0
4717,2002,1,0,0,0,0,0
4718,2017,1,0,0,0,0,0
4719,2001,0,0,0,0,0,0
4720,2015,1,0,0,0,1,0
4721,2004,1,0,0,0,0,0
4722,1997,1,0,0,0,0,0
4723,2019,1,0,0,0,0,1
4724,2011,1,0,0,0,1,1
4725,2019,1,0,0,0,0,1
4726,2008,1,0,0,1,0,1
4727,2002,1,0,0,0,0,0
4728,2010,1,0,0,0,0,1
4729,2018,1,0,0,0,0,1
4730,2018,1,0,1,0,0,1
4731,2017,1,1,0,0,0,1
4732,2016,1,0,0,0,0,1
4733,2009,1,0,0,0,0,0
4734,2003,0,0,0,0,0,1
4735,2001,1,0,0,0,0,0
4736,2017,1,1,0,0,0,1
4737,2018,1,0,0,0,0,0
4738,2013,1,0,0,0,0,1
4739,2003,1,0,0,0,1,0
4740,2017,1,0,0,0,0,0
4741,2000,1,0,0,0,1,0
4742,2013,1,0,0,0,0,1
4743,2010,1,0,0,0,0,0
4744,2000,1,0,0,0,0,0
4745,1995,1,0,0,0,1,0
4746,1994,1,0,0,0,0,0
4747,2002,0,0,0,0,0,0
4748,2008,0,0,0,0,0,1
4749,2006,1,0,0,0,0,0
4750,2016,1,0,0,0,0,1
4751,2000,1,0,0,1,0,0
4752,2006,0,0,0,0,0,1
4753,2011,1,0,0,0,0,0
4754,2018,1,0,0,0,1,1
4755,2005,1,0,0,0,1,0
4756,2014,1,0,0,0,0,1
4757,2016,1,0,0,0,0,1
4758,2001,1,0,0,0,0,0
4759,2013,1,0,0,0,1,0
4760,2010,0,0,0,0,0,0
4761,2012,1,0,0,0,1,0
4762,2005,1,0,0,0,0,1
4763,2006,1,0,0,0,1,0
4764,2011,1,0,0,0,0,1
4765,2002,1,0,0,0,1,0
4766,1998,1,0,0,0,0,0
4767,2013,1,0,0,0,0,1
4768,2007,1,0,0,1,0,1
4769,2015,1,0,0,0,0,0
4770,2019,1,0,0,0,0,1
4771,1997,1,0,0,0,0,1
4772,2016,1,0,0,0,0,1
4773,2018,0,0,0,0,0,0
4774,2009,1,0,0,0,0,1
4775,2007,1,0,0,0,0,0
4776,2017,1,0,0,0,0,0
4777,2012,1,0,0,0,0,0
4778,2015,1,0,0,0,1,1
4779,2018,1,0,0,0,0,0
4780,2009,1,0,0,1,0,0
4781,2003,1,0,0,0,0,0
4782,2015,1,0,0,0,0,0
4783,2004,1,0,0,0,0,1
4784,2004,1,1,0,0,0,0
4785,2009,1,0,0,0,0,1
4786,2007,1,0,0,0,0,0
4787,2016,1,0,0,0,1,1
4788,2004,1,0,0,0,0,0
4789,1996,1,0,0,1,0,1
4790,2018,1,0,0,0,0,1
4791,2015,1,0,1,0,0,1
4792,2008,0,0,0,0,0,1
4793,2008,1,0,0,0,1,0
4794,2007,1,0,0,0,0,1
4795,2014,1,0,0,0,0,1
4796,2006,1,0,0,0,0,0
4797,2017,1,0,0,0,0,0
4798,1999,1,0,0,0,1,0
4799,2010,1,0,0,0,0,1
4800,2014,1,0,0,0,0,1
4801,2004,1,0,0,0,1,0
4802,1997,1,0,0,0,0,0
4803,2008,1,0,0,0,0,0
4804,1994,1,0,0,0,0,0
4805,2000,1,0,0,0,0,0
4806,2003,1,0,0,0,1,0
4807,1996,1,0,0,0,1,0
4808,2013,1,0,0,1,0,1
4809,2007,1,0,0,0,1,0
4810,2000,1,0,0,1,0,1
4811,2017,1,0,0,0,0,1
4812,2014,1,0,0,1,0,1
4813,2007,1,0,0,0,0,1
4814,2002,1,0,0,0,0,1
4815,2010,1,1,0,0,0,0
4816,1994,1,0,0,0,0,0
4817,2008,1,0,0,0,1,0
4818,2015,1,0,0,0,0,1
4819,2015,1,0,0,0,1,1
4820,2016,1,0,0,0,0,1
4821,2016,1,0,0,0,0,1
4822,2006,0,0,0,0,0,0
4823,1996,1,0,0,0,0,0
4824,1994,0,0,0,0,0,0
4825,2013,1,0,0,1,0,1
4826,2007,1,0,0,0,1,1
4827,2006,0,0,0,0,0,0
4828,2002,0,0,0,0,0,0
4829,2012,1,0,0,0,0,1
4830,2001,1,0,0,0,0,1
4831,2005,1,0,0,0,1,0
4832,2012,1,0,0,0,0,1
4833,2018,3,0,3,0,0,1
4834,1999,0,0,0,0,0,0
4835,2011,1,0,0,0,0,1
4836,1999,1,0,0,0,1,0
4837,2011,1,0,0,0,1,0
4838,2018,1,0,0,0,1,0
4839,2015,1,0,0,0,1,1
4840,2018,1,0,0,0,0,1
4841,2016,1,0,0,0,0,1
4842,2011,1,0,0,1,0,1
4843,2002,1,0,0,0,0,1
4844,2015,1,0,0,0,0,1
4845,2018,1,0,0,0,0,1
4846,2016,1,0,0,0,0,1
4847,2000,1,0,0,0,1,0
4848,1998,1,0,0,0,1,1
4849,1998,1,0,0,0,1,0
4850,2008,1,0,0,0,1,1
4851,2012,1,0,0,0,1,0
4852,2009,0,0,0,0,0,0
4853,2019,1,0,0,0,1,1
4854,2001,1,0,0,0,1,0
4855,1996,1,0,0,0,0,0
4856,2018,1,2,0,0,0,1
4857,2019,1,0,0,0,0,1
4858,1999,1,0,0,0,0,1
4859,2019,1,0,0,0,1,1
4860,2019,1,0,0,0,0,1
4861,2010,1,0,0,0,0,0
4862,2019,1,0,6,0,0,1
4863,1999,1,0,0,0,1,0
4864,2008,1,0,0,0,0,0
4865,2003,1,0,0,0,0,1
4866,1998,1,0,0,0,0,0
4867,2018,1,0,0,0,0,1
4868,2019,1,0,0,0,0,1
4869,1996,1,0,0,0,1,1
4870,2013,1,0,0,0,0,1
4871,2019,1,0,0,0,0,1
4872,2004,0,0,0,0,0,1
4873,2013,1,0,0,0,1,0
4874,2016,1,0,0,0,0,0
4875,1994,1,0,0,0,0,0
4876,2016,1,0,0,0,1,1
4877,2017,1,0,0,0,1,1
4878,2005,1,0,0,1,0,0
4879,2014,1,0,0,0,0,1
4880,2008,1,0,0,0,0,1
4881,2017,1,0,0,0,1,0
4882,2018,1,0,0,0,0,1
4883,1998,1,0,0,0,0,1
4884,2013,1,0,0,0,0,1
4885,2013,1,0,0,0,0,1
4886,2019,1,0,0,0,0,1
4887,2003,0,0,0,0,0,0
4888,2003,1,0,0,0,1,0
4889,2018,1,0,0,0,0,1
4890,2002,1,0,0,0,1,0
4891,2008,1,0,0,0,0,0
4892,2014,1,0,1,0,0,1
4893,2000,1,0,0,0,0,1
4894,2011,1,0,0,0,1,0
4895,2004,1,0,0,0,0,1
4896,2002,1,0,0,0,0,1
4897,2018,1,0,1,0,0,1
4898,2002,1,0,0,0,0,0
4899,2018,1,0,0,0,0,1
4900,2010,1,0,0,0,0,0
4901,2015,1,0,0,0,0,1
4902,2002,1,0,0,0,0,0
4903,2018,1,0,0,0,0,1
4904,2007,0,0,0,0,0,1
4905,2018,1,0,0,0,0,1
4906,2017,1,0,0,0,1,1
4907,2004,1,0,1,0,0,1
4908,2015,1,0,0,0,0,1
4909,2011,1,0,0,1,0,1
4910,2006,1,0,0,0,0,1
4911,2006,1,0,0,0,1,0
4912,2008,1,0,0,0,0,0
4913,2014,1,0,0,0,1,0
4914,2012,1,0,0,0,0,1
4915,2004,1,0,0,0,1,0
4916,2002,0,0,0,0,0,0
4917,2007,1,0,0,0,0,1
4918,2014,1,0,0,0,0,0
4919,2002,1,0,0,0,0,0
4920,2013,1,0,0,0,0,0
4921,2005,1,0,0,1,0,1
4922,2007,1,2,0,0,0,0
4923,2015,1,0,0,0,0,1
4924,2006,1,0,0,1,0,1
4925,2019,1,0,0,0,0,1
4926,2008,1,0,0,0,1,0
4927,2016,1,0,0,0,0,1
4928,2005,1,0,0,0,0,1
4929,1999,1,0,0,0,1,0
4930,2018,1,2,0,0,0,1
4931,2010,1,0,0,0,1,0
4932,2019,1,0,0,0,1,1
4933,2010,1,0,0,1,0,0
4934,2011,1,0,0,0,0,1
4935,2013,1,0,0,0,1,0
4936,2006,1,0,0,0,1,1
4937,2009,1,1,0,0,0,1
4938,2006,1,0,0,0,0,0
4939,2006,1,0,0,0,0,0
4940,2004,1,0,0,0,0,1
4941,2001,0,0,0,0,0,1
4942,2005,1,0,0,0,0,0
4943,2009,1,0,0,0,0,1
4944,1994,1,0,0,0,1,0
4945,2002,0,0,0,0,0,1
4946,2006,1,0,0,0,0,0
4947,2010,1,0,0,0,1,1
4948,2014,1,0,0,0,0,1
4949,1997,1,0,0,0,1,0
4950,2009,1,0,0,0,0,1
4951,1999,1,0,0,0,0,1
4952,1994,1,0,0,0,1,1
4953,2012,1,0,0,0,0,1
4954,2006,1,0,0,0,1,0
4955,2000,1,0,0,1,1,1
4956,2003,1,0,0,0,1,0
4957,2005,1,0,0,0,1,0
4958,2003,1,0,0,0,1,1
4959,1998,1,0,0,0,1,0
4960,1995,1,0,0,0,1,1
4961,2012,1,0,0,0,0,1
4962,2016,1,0,0,0,1,0
4963,2017,1,0,0,0,0,1
4964,2014,1,0,0,0,0,1
4965,2015,1,0,0,0,0,1
4966,2009,1,0,0,0,0,0
4967,1994,1,0,0,0,1,0
4968,2002,1,0,0,0,0,0
4969,1994,1,0,0,0,1,0
4970,2017,1,0,0,0,1,0
4971,2010,1,0,0,0,0,1
4972,2018,1,0,0,0,0,1
4973,2019,1,0,0,0,0,0
4974,1996,1,0,0,1,0,0
4975,2005,0,0,0,0,0,1
4976,1996,1,0,0,0,0,1
4977,2006,1,0,0,0,0,1
4978,2009,1,0,0,0,0,0
4979,2017,1,0,0,1,0,1
4980,1999,1,0,0,0,1,1
4981,2016,1,0,0,1,0,1
4982,2009,1,0,0,0,0,0
4983,2005,1,0,0,0,0,0
4984,2008,1,0,0,1,0,1
4985,2005,0,0,0,0,0,0
4986,2003,1,0,0,1,0,1
4987,2012,1,0,0,0,1,0
4988,2008,1,0,0,0,0,0
4989,2001,1,0,0,0,0,0
4990,2005,1,0,0,0,1,0
4991,2009,1,0,0,1,0,1
4992,2016,1,0,0,0,0,1
4993,2003,1,0,0,0,1,0
4994,1995,1,0,0,0,1,0
4995,2005,1,0,0,1,0,1
4996,2007,1,0,0,0,0,1
4997,1994,1,0,0,0,0,0
4998,2015,1,1,0,1,0,1
4999,2015,1,0,0,0,0,1
5000,2015,1,0,0,0,0,1
5001,2007,0,0,0,0,0,1
5002,2012,1,0,0,0,1,0
5003,2003,1,1,0,0,1,1
5004,2017,1,0,0,0,1,1
5005,2013,1,0,0,0,0,0
5006,2017,1,0,0,0,0,1
5007,2003,1,0,0,0,0,1
5008,2018,1,0,0,0,1,0
5009,2008,1,0,0,0,1,0
5010,2014,1,0,0,0,0,1
5011,2017,1,0,0,0,0,1
5012,2009,1,0,0,0,0,0
5013,2004,1,0,0,0,1,1
5014,2001,1,0,0,0,0,0
5015,2018,1,0,0,0,0,1
5016,1997,1,0,0,0,1,1
5017,2002,0,0,0,0,0,1
5018,2011,1,0,0,0,0,1
5019,2004,1,0,0,0,1,0
5020,2009,1,0,0,0,1,0
5021,2014,1,0,0,0,0,0
5022,2008,1,0,0,0,0,1
5023,2003,1,0,0,0,1,0
5024,2002,1,0,0,0,1,0
5025,2000,1,0,0,0,1,0
5026,2013,1,0,0,1,1,1
5027,2001,1,0,0,0,1,0
5028,2007,1,0,0,0,0,0
5029,2002,0,0,0,0,0,1
5030,2012,1,0,0,0,0,0
5031,1998,1,0,0,0,1,1
5032,2007,1,2,0,0,0,0
5033,2005,1,0,0,0,1,0
5034,2000,1,0,0,0,0,1
5035,2018,1,0,0,0,0,0
5036,2013,1,0,0,0,0,0
5037,2018,1,0,0,0,0,1
5038,2013,1,0,0,0,0,1
5039,2004,1,3,0,1,0,0
5040,2019,1,0,0,0,0,1
5041,2018,1,1,0,0,0,0
5042,2007,0,0,0,0,0,0
5043,2009,1,0,0,0,0,1
5044,2017,1,0,0,0,1,1
5045,2014,1,0,0,0,0,0
5046,2017,1,0,0,0,0,1
5047,2000,1,0,0,0,0,1
5048,2010,1,0,0,0,0,1
5049,2017,1,0,0,0,0,0
5050,2008,1,0,0,0,0,0
5051,2011,1,0,0,0,1,0
5052,2000,1,0,0,0,0,0
5053,2000,1,0,0,0,0,1
5054,2000,1,0,0,0,1,0
5055,2005,1,0,0,0,0,0
5056,2003,1,0,0,0,0,0
5057,2018,1,0,1,0,0,1
5058,1999,1,0,0,1,0,1
5059,2004,1,0,0,0,1,0
5060,2004,2,0,0,0,0,1
5061,2011,1,0,0,0,0,0
5062,1996,1,0,0,0,0,1
5063,2004,1,0,0,0,0,0
5064,2000,1,0,0,0,0,1
5065,2017,1,0,0,0,0,1
5066,2017,1,0,0,0,0,0
5067,2003,1,0,0,0,0,1
5068,2013,1,0,0,0,0,1
5069,2012,0,0,0,0,0,1
5070,2003,0,0,0,0,0,0
5071,2017,1,0,0,1,0,0
5072,1995,1,0,0,0,1,1
5073,1997,1,0,0,0,1,1
5074,2002,0,0,0,0,0,0
5075,2008,1,0,0,0,0,1
5076,2000,1,0,0,1,0,1
5077,2008,1,0,0,0,1,0
5078,1994,1,0,0,1,0,1
5079,1999,1,0,0,0,1,0
5080,1998,1,0,0,0,0,1
5081,2012,1,0,0,1,0,1
5082,2017,1,0,0,0,0,1
5083,2017,1,0,0,0,0,1
5084,2002,0,0,0,0,0,0
5085,2018,1,0,0,0,0,1
5086,2017,1,0,0,0,0,0
