,meetings,dates,May I take it that the assembly wishes to take note of those items that remain open for consideration,The agenda was adopted,appoint a committee,I have been authorized to make the following statement on behalf of the committee,May I take it that the draft report as corrected is adopted by the council,point of order,amendment,A paragraph-by-paragraph vote on the draft resolution,refer the matter,postpone discussion to,postpone discussion indefinitely,The meeting was suspended,the meeting is adjourned,To withdraw the draft resolution,"In conformity with the usual practice, I propose, with consent of the council, to invite those representatives to participate in discussion",It is my understanding that the security council is ready to vote on the draft resolution before it,peacekeeping,peacemaking,sanctions,The draft resolution has been adopted,The draft resolution has not been adopted
3870,pdf?symbol=en%2FS%2FPV.4119,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
3871,pdf?symbol=en%2FS%2FPV.7451,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3872,pdf?symbol=en%2FS%2FPV.6015,2008,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0
3873,pdf?symbol=en%2FS%2FPV.7030,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,pdf?symbol=en%2FS%2FPV.8366,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,pdf?symbol=en%2FS%2FPV.4113,2000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,173,0,0
3876,pdf?symbol=en%2FS%2FPV.3510,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3877,pdf?symbol=en%2FS%2FPV.6669,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,pdf?symbol=en%2FS%2FPV.6480,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,pdf?symbol=en%2FS%2FPV.7320,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3880,pdf?symbol=en%2FS%2FPV.6284,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,pdf?symbol=en%2FS%2FPV.7336,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3882,pdf?symbol=en%2FS%2FPV.3373,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3883,pdf?symbol=en%2FS%2FPV.6891,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
3884,pdf?symbol=en%2FS%2FPV.6550,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3885,pdf?symbol=en%2FS%2FPV.8696,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3886,pdf?symbol=en%2FS%2FPV.6331,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3887,pdf?symbol=en%2FS%2FPV.6262,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3888,pdf?symbol=en%2FS%2FPV.4134,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,pdf?symbol=en%2FS%2FPV.5856,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3890,pdf?symbol=en%2FS%2FPV.5587,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3891,pdf?symbol=en%2FS%2FPV.5799,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,pdf?symbol=en%2FS%2FPV.6110,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,pdf?symbol=en%2FS%2FPV.4038,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3894,pdf?symbol=en%2FS%2FPV.5291,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3895,pdf?symbol=en%2FS%2FPV.4963,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3896,pdf?symbol=en%2FS%2FPV.7045,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,pdf?symbol=en%2FS%2FPV.8160,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3898,pdf?symbol=en%2FS%2FPV.7152,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3899,pdf?symbol=en%2FS%2FPV.6827,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,pdf?symbol=en%2FS%2FPV.3433,1994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3901,pdf?symbol=en%2FS%2FPV.4729,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3902,pdf?symbol=en%2FS%2FPV.4458,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3903,pdf?symbol=en%2FS%2FPV.7477,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3904,pdf?symbol=en%2FS%2FPV.3613,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3905,pdf?symbol=en%2FS%2FPV.3480,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3906,pdf?symbol=en%2FS%2FPV.6995,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,pdf?symbol=en%2FS%2FPV.7676,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,pdf?symbol=en%2FS%2FPV.4330,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3909,pdf?symbol=en%2FS%2FPV.4078,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0
3910,pdf?symbol=en%2FS%2FPV.8368,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3911,pdf?symbol=en%2FS%2FPV.4221,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3912,pdf?symbol=en%2FS%2FPV.5213,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3913,pdf?symbol=en%2FS%2FPV.6575,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,pdf?symbol=en%2FS%2FPV.6394,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0
3915,pdf?symbol=en%2FS%2FPV.4191,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
3916,pdf?symbol=en%2FS%2FPV.8552,2019,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0
3917,pdf?symbol=en%2FS%2FPV.3696,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,pdf?symbol=en%2FS%2FPV.6672,2011,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,20,0,7,0,0
3919,pdf?symbol=en%2FS%2FPV.4050,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3920,pdf?symbol=en%2FS%2FPV.7198,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3921,pdf?symbol=en%2FS%2FPV.5725,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3922,pdf?symbol=en%2FS%2FPV.6684,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3923,pdf?symbol=en%2FS%2FPV.5533,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,pdf?symbol=en%2FS%2FPV.7041,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3925,pdf?symbol=en%2FS%2FPV.3619,1996,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3926,pdf?symbol=en%2FS%2FPV.4208,2000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,63,7,2,0,0
3927,pdf?symbol=en%2FS%2FPV.3925,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3928,pdf?symbol=en%2FS%2FPV.6435,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3929,pdf?symbol=en%2FS%2FPV.8162,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3930,pdf?symbol=en%2FS%2FPV.5446,2006,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,86,0,0
3931,pdf?symbol=en%2FS%2FPV.5339,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3932,pdf?symbol=en%2FS%2FPV.4529,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,pdf?symbol=en%2FS%2FPV.7715,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
3934,pdf?symbol=en%2FS%2FPV.8632,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,pdf?symbol=en%2FS%2FPV.8216,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
3936,pdf?symbol=en%2FS%2FPV.8006,2017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0,2,0,0
3937,pdf?symbol=en%2FS%2FPV.5388,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,pdf?symbol=en%2FS%2FPV.4947,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1
3939,pdf?symbol=en%2FS%2FPV.7238,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3940,pdf?symbol=en%2FS%2FPV.6615,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,pdf?symbol=en%2FS%2FPV.5893,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3942,pdf?symbol=en%2FS%2FPV.4393,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3943,pdf?symbol=en%2FS%2FPV.7967,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,pdf?symbol=en%2FS%2FPV.8195,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,pdf?symbol=en%2FS%2FPV.3899,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3946,pdf?symbol=en%2FS%2FPV.4965,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
3947,pdf?symbol=en%2FS%2FPV.3569,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,pdf?symbol=en%2FS%2FPV.8416,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,pdf?symbol=en%2FS%2FPV.7601,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,pdf?symbol=en%2FS%2FPV.3376,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,43,1,0
3951,pdf?symbol=en%2FS%2FPV.3973,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3952,pdf?symbol=en%2FS%2FPV.6424,2010,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,46,0,0
3953,pdf?symbol=en%2FS%2FPV.6187,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3954,pdf?symbol=en%2FS%2FPV.4871,2003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
3955,pdf?symbol=en%2FS%2FPV.7547,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956,pdf?symbol=en%2FS%2FPV.4097,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
3957,pdf?symbol=en%2FS%2FPV.5826,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,pdf?symbol=en%2FS%2FPV.6395,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3959,pdf?symbol=en%2FS%2FPV.7738,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3960,pdf?symbol=en%2FS%2FPV.7864,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
3961,pdf?symbol=en%2FS%2FPV.8139,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3962,pdf?symbol=en%2FS%2FPV.4661,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
3963,pdf?symbol=en%2FS%2FPV.5648,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3964,pdf?symbol=en%2FS%2FPV.7611,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3965,pdf?symbol=en%2FS%2FPV.3697,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,pdf?symbol=en%2FS%2FPV.3545,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,pdf?symbol=en%2FS%2FPV.6386,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,5,0,0
3968,pdf?symbol=en%2FS%2FPV.8335,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,pdf?symbol=en%2FS%2FPV.8516,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3970,pdf?symbol=en%2FS%2FPV.6572,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0
3971,pdf?symbol=en%2FS%2FPV.8372,2018,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,21,0,0
3972,pdf?symbol=en%2FS%2FPV.6702,2012,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,3,34,1,0,0,0
3973,pdf?symbol=en%2FS%2FPV.4781,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3974,pdf?symbol=en%2FS%2FPV.5241,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3975,pdf?symbol=en%2FS%2FPV.5034,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,pdf?symbol=en%2FS%2FPV.7536,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,pdf?symbol=en%2FS%2FPV.3992,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,pdf?symbol=en%2FS%2FPV.7171,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
3979,pdf?symbol=en%2FS%2FPV.4181,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3980,pdf?symbol=en%2FS%2FPV.4024,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,pdf?symbol=en%2FS%2FPV.6146,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3982,pdf?symbol=en%2FS%2FPV.8007,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
3983,pdf?symbol=en%2FS%2FPV.6101,2009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,0,0,0,0
3984,pdf?symbol=en%2FS%2FPV.4230,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,pdf?symbol=en%2FS%2FPV.5041,2004,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,56,1,0,1,1
3986,pdf?symbol=en%2FS%2FPV.7845,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
3987,pdf?symbol=en%2FS%2FPV.7807,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0
3988,pdf?symbol=en%2FS%2FPV.6479,2011,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,50,0,1,0,0
3989,pdf?symbol=en%2FS%2FPV.8028,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,pdf?symbol=en%2FS%2FPV.4447,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3991,pdf?symbol=en%2FS%2FPV.5583,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,pdf?symbol=en%2FS%2FPV.8518,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
3993,pdf?symbol=en%2FS%2FPV.3408,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3994,pdf?symbol=en%2FS%2FPV.4435,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3995,pdf?symbol=en%2FS%2FPV.8338,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
3996,pdf?symbol=en%2FS%2FPV.4261,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
3997,pdf?symbol=en%2FS%2FPV.5196,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,pdf?symbol=en%2FS%2FPV.5874,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,pdf?symbol=en%2FS%2FPV.6524,2011,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0
4000,pdf?symbol=en%2FS%2FPV.7413,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
4001,pdf?symbol=en%2FS%2FPV.5127,2005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30,0,19,0,0
4002,pdf?symbol=en%2FS%2FPV.6633,2011,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0
4003,pdf?symbol=en%2FS%2FPV.8193,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4004,pdf?symbol=en%2FS%2FPV.4801,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4005,pdf?symbol=en%2FS%2FPV.6125,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4006,pdf?symbol=en%2FS%2FPV.7844,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
4007,pdf?symbol=en%2FS%2FPV.8684,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
4008,pdf?symbol=en%2FS%2FPV.4813,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4009,pdf?symbol=en%2FS%2FPV.6665,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010,pdf?symbol=en%2FS%2FPV.6910,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
4011,pdf?symbol=en%2FS%2FPV.8474,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,pdf?symbol=en%2FS%2FPV.3525,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,pdf?symbol=en%2FS%2FPV.7774,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4014,pdf?symbol=en%2FS%2FPV.6461,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4015,pdf?symbol=en%2FS%2FPV.4573,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4016,pdf?symbol=en%2FS%2FPV.8331,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4017,pdf?symbol=en%2FS%2FPV.7656,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4018,pdf?symbol=en%2FS%2FPV.7983,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,pdf?symbol=en%2FS%2FPV.5513,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4020,pdf?symbol=en%2FS%2FPV.4055,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4021,pdf?symbol=en%2FS%2FPV.5177,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,pdf?symbol=en%2FS%2FPV.7121,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4023,pdf?symbol=en%2FS%2FPV.4314,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,pdf?symbol=en%2FS%2FPV.5045,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4025,pdf?symbol=en%2FS%2FPV.7757,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4026,pdf?symbol=en%2FS%2FPV.5994,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
4027,pdf?symbol=en%2FS%2FPV.4600,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4028,pdf?symbol=en%2FS%2FPV.4862,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4029,pdf?symbol=en%2FS%2FPV.4419,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
4030,pdf?symbol=en%2FS%2FPV.5058,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,pdf?symbol=en%2FS%2FPV.7062,2013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4032,pdf?symbol=en%2FS%2FPV.6291,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4033,pdf?symbol=en%2FS%2FPV.6873,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,1,0
4034,pdf?symbol=en%2FS%2FPV.6952,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0
4035,pdf?symbol=en%2FS%2FPV.4176,2000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,16,1,24,0,0
4036,pdf?symbol=en%2FS%2FPV.3470,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4037,pdf?symbol=en%2FS%2FPV.7501,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4038,pdf?symbol=en%2FS%2FPV.7325,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,40,0,0
4039,pdf?symbol=en%2FS%2FPV.4891,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,pdf?symbol=en%2FS%2FPV.8310,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
4041,pdf?symbol=en%2FS%2FPV.5596,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4042,pdf?symbol=en%2FS%2FPV.5871,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,pdf?symbol=en%2FS%2FPV.3810,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,pdf?symbol=en%2FS%2FPV.5506,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,pdf?symbol=en%2FS%2FPV.4188,2000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
4046,pdf?symbol=en%2FS%2FPV.6560,2011,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
4047,pdf?symbol=en%2FS%2FPV.8555,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4048,pdf?symbol=en%2FS%2FPV.6042,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4049,pdf?symbol=en%2FS%2FPV.6322,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,0
4050,pdf?symbol=en%2FS%2FPV.3394,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4051,pdf?symbol=en%2FS%2FPV.5589,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,pdf?symbol=en%2FS%2FPV.4115,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
4053,pdf?symbol=en%2FS%2FPV.7881,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,pdf?symbol=en%2FS%2FPV.6520,2011,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
4055,pdf?symbol=en%2FS%2FPV.5851,2008,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,1,6,0,3,0,0
4056,pdf?symbol=en%2FS%2FPV.7383,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,pdf?symbol=en%2FS%2FPV.4833,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,4,0,0
4058,pdf?symbol=en%2FS%2FPV.5847,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,pdf?symbol=en%2FS%2FPV.4755,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4060,pdf?symbol=en%2FS%2FPV.7533,2015,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,135,12,3,0,0
4061,pdf?symbol=en%2FS%2FPV.8025,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
4062,pdf?symbol=en%2FS%2FPV.7374,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2,11,0,0
4063,pdf?symbol=en%2FS%2FPV.5485,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,pdf?symbol=en%2FS%2FPV.4766,2003,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,20,0,8,0,0
