,May I take it that the assembly wishes to take note of those items that remain open for consideration,The agenda was adopted,Amend the agenda to,I have been authorized to make the following statement on behalf of the assembly,Refer the matter,Report of the Committee,Point of Order,Right of reply,To adjourn the debate,May I take it that it is the wish of the General Assembly to conclude its consideration,To suspend the meeting,To adjourn the meeting,To introduce a draft amendment to the draft resolution,The Assembly will now take a decision on draft resolution,Objection to consideration of the question,To withdraw,Reconsideration of the,Appoint a Committee,A recorded vote has been requested,A paragraph-by-paragraph vote on the draft resolution,Sanctions,Peacekeeping,Peacemaking,The draft resolution was adopted,meeting,date
5368,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,A_72_PV-7-EN,2017
5369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_AC.96_SR.625-EN,2010
5370,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A_C-3_58_SR-14-EN,2004
5371,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C-1_53_PV-7-EN,1998
5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_60_SR.2-EN,2005
5373,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,A_C.6_55_SR.28-EN,2001
5374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.3_52_SR.27-EN,1997
5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_58_PV-41-EN,2003
5376,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_BUR_58_SR.6-EN,2004
5377,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,4,3,0,0,0,A_C.3_61_SR.24-EN,2006
5378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,A_C.3_68_SR.38-EN,2013
5379,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,A_C.2_69_SR.32-EN,2015
5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_65_SR.5-EN,2010
5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC-96_SR-556-EN,2001
5382,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_62_PV.67-EN,2007
5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_61_PV.93_Corr.1-EN,2007
5384,0,0,0,0,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,A_C.6_68_SR.9-EN,2013
5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_65_SR.27-EN,2010
5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_63_SR.27-EN,2009
5387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.183_SR.369-EN,2015
5388,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C-1_72_PV-5-EN,2017
5389,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,A_C-3_69_SR-37-EN,2014
5390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,A_C.6_66_SR.1-EN,2011
5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_48_SR.34-EN,1994
5392,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,A_C-5_57_SR-8-EN,2003
5393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C-3_71_SR-13-EN,2017
5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-1_69_PV-7-EN,2014
5395,2,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,A_C.1_65_PV.7-EN,2010
5396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C.5_65_SR.40-EN,2011
5397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_69_SR.30-EN,2015
5398,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,A_C-5_52_SR-39-EN,1997
5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,A_C-4_52_SR-20-EN,1998
5400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,A_C.5_58_SR.12-EN,2004
5401,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_50_SR.9-EN,1995
5402,0,0,0,0,0,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,A_70_PV-95-EN,2016
5403,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,19,0,0,0,1,A_C.2_74_SR.25-EN,2020
5404,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,A_64_PV.10-EN,2009
5405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_67_SR.17-EN,2012
5406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,A_60_PV.32-EN,2005
5407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_52_SR.19-EN,1998
5408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_64_PV.114-EN,2010
5409,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,A_63_PV.85-EN,2009
5410,0,1,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,3,1,0,A_63_PV-56-EN,2008
5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_74_SR.14-EN,2020
5412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,A_49_PV.11-EN,1994
5413,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C.5_70_SR.25-EN,2016
5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A_C.2_58_SR.24-EN,2004
5415,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A_73_PV.80-EN,2019
5416,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,A_69_PV-72-EN,2014
5417,0,5,0,0,0,43,1,0,0,20,0,0,0,17,0,0,0,0,2,2,0,30,0,34,A_57_PV.90-EN,2003
5418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_57_SR.2-EN,2002
5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_55_PV.100-EN,2001
5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C.2_51_SR.25-EN,1997
5421,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,A_73_PV-103-EN,2019
5422,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C-1_69_PV-2-EN,2014
5423,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_67_SR.2-EN,2013
5424,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_64_SR.7-EN,2009
5425,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,A_C.5_61_SR.41-EN,2007
5426,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,A_C-5_59_SR-46-EN,2005
5427,2,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,1,4,8,0,0,A_64_PV.6-EN,2009
5428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A_C-1_63_PV-23-EN,2009
5429,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,A_C.6_57_SR.23-EN,2002
5430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.183_SR.251-EN,2000
5431,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,A_C.5_62_SR.50-EN,2008
5432,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-6_72_SR-24-EN,2017
5433,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,A_C.5_55_SR.12-EN,2001
5434,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,A_63_PV.68-EN,2008
5435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.4_73_SR.8-EN,2018
5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-6_72_SR-10-EN,2017
5437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_70_PV-42-EN,2015
5438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,A_C.3_61_SR.8-EN,2006
5439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_59_PV.117_Corr.2-EN,2005
5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_S-24_PV.5-EN,2000
5441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,A_C.3_74_SR.9-EN,2020
5442,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_C.2_62_SR.15-EN,2007
5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_70_PV.100-EN,2016
5444,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_64_PV.98-EN,2010
5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_53_PV-57-EN,1998
5446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,128,2,0,A_C-4_62_SR-14-EN,2007
5447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,A_C.3_69_SR.32-EN,2014
5448,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C.5_54_SR.39-EN,2000
5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.4_55_SR.15-EN,2000
5450,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,A_C.3_57_SR.51-EN,2002
5451,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,A_C.5_49_SR.69-EN,1995
5452,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,A_56_PV.76-EN,2001
5453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,A_C.1_57_PV.13-EN,2002
5454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.96_SR.588-EN,2005
5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_69_SR.23-EN,2014
5456,0,0,0,0,0,14,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,27,0,0,A_C.5_64_SR.32-EN,2010
5457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_60_SR.26-EN,2005
5458,0,0,0,0,0,2,0,4,0,0,0,0,17,17,0,0,0,0,0,17,0,0,0,0,A_C.4_65_SR.24-EN,2011
5459,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,A_58_PV.12-EN,2003
5460,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.1_63_PV.9-EN,2008
5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-2_53_SR-37-EN,1999
5462,0,0,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,A_C.2_67_SR.31-EN,2013
5463,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A_49_PV.28-EN,1994
5464,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A_C.1_53_PV.2-EN,1998
5465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C.3_64_SR.9-EN,2009
5466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.183_SR.243-EN,1999
5467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,A_C.6_49_SR.36-EN,1994
5468,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_70_SR.17-EN,2015
5469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,A_67_PV.35-EN,2012
5470,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,4,18,1,1,A_73_PV.9-EN,2018
5471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,A_56_PV.52-EN,2001
5472,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.5_58_SR.35-EN,2004
5473,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_62_PV.3-EN,2007
5474,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C.3_67_SR.10-EN,2012
5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_BUR_53_SR.5-EN,1999
5476,0,0,0,0,0,13,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,A_C.5_70_SR.20-EN,2016
5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_59_SR.9-EN,2004
5478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,A_50_PV.38-EN,1995
5479,3,0,0,3,0,1,0,1,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,A_C.1_65_PV.9-EN,2010
5480,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A_C-6_51_SR-31-EN,1996
5481,0,0,0,0,0,8,0,0,0,0,0,0,2,2,0,0,0,1,0,5,0,0,0,0,A_C.4_73_SR.22-EN,2018
5482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,A_C.5_74_SR.6-EN,2020
5483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_57_SR.34-EN,2002
5484,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,A_AC.109_2014_SR.9-EN,2014
5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.4_57_SR.4-EN,2002
5486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C-1_70_PV-2-EN,2015
5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,A_62_PV.10-EN,2007
5488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,0,A_69_PV.9-EN,2014
5489,0,0,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15,0,0,A_C.5_61_SR.31-EN,2007
5490,0,0,0,0,0,8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10,0,0,A_C.5_64_SR.12-EN,2010
5491,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_54_PV.47-EN,1999
5492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.96_SR.497-EN,1995
5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_62_PV.113-EN,2008
5494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_61_SR.26-EN,2007
5495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_51_SR.9-EN,1997
5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_BUR_66_SR.2-EN,2012
5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.105_PV.396-EN,1994
5498,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_59_SR.31-EN,2005
5499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_71_SR.25-EN,2017
5500,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,A_C.5_54_SR.72-EN,2000
5501,0,0,0,0,0,17,2,0,0,9,0,0,0,1,0,0,0,0,14,0,3,0,0,42,A_50_PV.99-EN,1995
5502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_52_SR.40-EN,1998
5503,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A_70_PV-108-EN,2016
5504,0,1,0,0,0,32,2,0,0,17,0,0,0,7,0,0,0,0,11,0,1,0,0,61,A_51_PV-82-EN,1996
5505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-6_58_SR-10-EN,2005
5506,0,1,1,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,2,0,0,1,0,1,A_69_PV.102-EN,2015
5507,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C.6_57_SR.9-EN,2002
5508,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,A_C-5_72_SR-11-EN,2017
5509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_52_SR.6-EN,1998
5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,A_C.6_58_SR.19-EN,2003
5511,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,5,1,0,A_53_PV.95-EN,1999
5512,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_63_SR.3-EN,2008
5513,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,A_AC.183_SR.359-EN,2014
5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,A_60_PV.22-EN,2005
5515,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,9,0,0,A_C.4_63_SR.25-EN,2009
5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_55_SR.10-EN,2001
5517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A_C.3_59_SR.51-EN,2005
5518,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,A_73_PV.78-EN,2019
5519,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-6_53_SR-27-EN,1999
5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_49_SR.16-EN,1994
5521,0,0,0,0,0,0,0,1,0,0,0,0,12,12,0,0,0,0,0,12,1,0,0,0,A_C.3_70_SR.52-EN,2016
5522,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_61_PV-47-EN,2006
5523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A_S-22_PV.4-EN,1999
5524,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,A_C.5_69_SR.22-EN,2015
5525,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,A_C.4_67_SR.21-EN,2013
5526,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,A_C.5_59_SR.20-EN,2004
5527,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,A_52_PV.31-EN,1997
5528,0,0,0,0,0,28,1,2,0,13,0,0,0,1,0,0,0,1,19,0,2,0,0,55,A_74_PV.50-EN,2019
5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_HRC_Sub.1_58_SR.9-EN,2006
5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C.1_54_PV.9-EN,1999
5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_66_SR.8-EN,2012
5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,A_71_PV-18-EN,2016
5533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_59_PV.7_Corr.1-EN,2004
5534,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.109_SR.1469-EN,1998
5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_C.2_58_SR.7-EN,2003
5536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,A_C.3_56_SR.25-EN,2001
5537,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_61_PV-46-EN,2006
5538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,A_C.3_65_SR.22-EN,2011
5539,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,A_C.1_65_PV.10-EN,2010
5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_63_SR.50-EN,2009
5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-2_72_SR-2-EN,2017
5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_62_SR.24-EN,2007
5543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,1,0,A_55_PV.3-EN,2000
5544,0,2,0,0,0,46,1,0,0,10,0,0,0,11,0,0,0,0,21,0,0,5,0,26,A_51_PV.83-EN,1996
5545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,A_AC.96_SR.640-EN,2011
5546,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A_50_PV.81-EN,1995
5547,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,A_C.5_52_SR.9-EN,1997
5548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_67_SR.10-EN,2013
5549,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_60_SR.10-EN,2005
5550,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_58_PV.36-EN,2003
5551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_48_SR.36-EN,1994
5552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_69_SR.27-EN,2015
5553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.109_2001_SR.6-EN,2001
5554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-6_61_SR-9-EN,2006
5555,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,0,A_C.3_54_SR.30-EN,1999
5556,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.4_74_SR.7-EN,2019
5557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C.1_51_PV.3-EN,1997
5558,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,10,1,0,A_55_PV.107-EN,2001
5559,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,A_C.5_73_SR.1-EN,2018
5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,A_HRC_Sub.1_58_SR.16-EN,2010
5561,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,2,0,0,A_65_PV.38-EN,2011
5562,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_64_PV.2-EN,2009
5563,0,1,0,0,0,4,0,0,0,2,0,0,2,6,0,0,0,0,4,2,0,0,0,3,A_50_PV-93-EN,1995
5564,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,A_C.1_74_PV.3-EN,2019
5565,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,A_C.5_49_SR.13-EN,1994
